id,loan_amnt,int_rate,estimated_default_prob,expected_profit
140632702,15000,13.56,0.383518843947296,1253.9226714111999
139532387,24000,13.56,0.383544077017748,2006.1941557534408
140232691,12000,13.56,0.383551002397039,1003.0858088995382
140381354,30000,13.56,0.38363298617826,2507.3810122268383
140744778,20000,13.56,0.383637690275769,1671.5745839721144
140352871,20000,13.56,0.383638444991819,1671.5725371821868
140499521,11000,13.56,0.383658502281735,919.3349779965641
140308075,17000,13.56,0.383683941220877,1420.7317786976341
140563583,18000,13.56,0.383687821893744,1504.2947643217497
140654956,30000,13.56,0.383701489891648,2507.102339120776
139333726,30000,13.56,0.383701753152284,2507.1012681765087
140835677,35000,13.56,0.383702414398226,2924.9483412660197
140319643,16000,13.56,0.383703900514129,1337.1160174445458
138889432,35000,13.56,0.383737667324859,2924.7810308762196
140489956,15000,13.56,0.38374176577243,1253.4692484188774
140094125,17000,13.56,0.383754689827567,1420.5686890094923
140487747,10000,13.56,0.383771267169171,835.6061617186042
138833524,12000,13.56,0.383778120522299,1002.7162422861152
140887080,24000,13.56,0.383780764664807,2005.4238794748521
140198084,10000,13.56,0.383802648530911,835.5636085920847
140823993,12000,13.56,0.383813164120196,1002.659219343617
140383762,10000,13.56,0.383845789156289,835.5051099040721
139559094,29000,13.56,0.383851411161764,2422.9427107474794
140371711,10000,13.56,0.383853176078233,835.4950932379161
140367683,12000,13.56,0.383853633134574,1002.5933681634212
139278212,12000,13.56,0.383861427534631,1002.5806851156484
140638795,35000,13.56,0.383896331873184,2924.0280089298685
139607265,12000,13.56,0.383910536691061,1002.5007746963056
140317092,10000,13.56,0.383912519238415,835.4146239127093
140376349,23650,13.56,0.383929551650616,1975.7009636295734
140447453,35000,13.56,0.383992773751518,2923.570295775295
139708421,10000,13.56,0.383998980582714,835.2973823298398
138944104,12000,13.56,0.384007653203255,1002.3427467076634
140634932,20000,13.56,0.384013834541408,1670.5544807237018
138342031,10000,13.56,0.384015695401295,835.274717035844
140819430,15000,13.56,0.384019277812448,1252.9047889294807
139432722,30000,13.56,0.38402155195383,2505.80032665182
